ticker,model,feature,importance
BAC,CatBoostRegressor,return_10d,0.25308613693391374
BAC,CatBoostRegressor,return_20d,0.2458026642689948
BAC,CatBoostRegressor,log_return_1d,0.09068637467311606
BAC,CatBoostRegressor,price_change,0.14377340263675287
BAC,CatBoostRegressor,high_low_spread,0.15832386116258865
BAC,CatBoostRegressor,open_close_spread,0.11933755925935752
BAC,CatBoostRegressor,sma_5,0.10498785666337807
BAC,CatBoostRegressor,sma_10,0.14218911054087316
BAC,CatBoostRegressor,sma_20,0.3692595630788899
BAC,CatBoostRegressor,sma_50,0.43760083096733515
BAC,CatBoostRegressor,sma_100,2.5311105855468243
BAC,CatBoostRegressor,ema_12,0.27646708114309826
BAC,CatBoostRegressor,ema_26,0.34515118305230175
BAC,CatBoostRegressor,rsi_14,0.33558889543826614
BAC,CatBoostRegressor,macd,0.7378006694501915
BAC,CatBoostRegressor,macd_signal,2.296060670207745
BAC,CatBoostRegressor,macd_hist,0.8711023381111225
BAC,CatBoostRegressor,momentum_10,0.6169905462867208
BAC,CatBoostRegressor,roc_10,0.17046955935035196
BAC,CatBoostRegressor,roc_20,0.11746596783663822
BAC,CatBoostRegressor,roc_60,2.407161035368565
BAC,CatBoostRegressor,stoch_k_14,0.004758148999955669
BAC,CatBoostRegressor,stoch_d_3,0.19938037704855213
BAC,CatBoostRegressor,williams_r_14,0.04592982158882244
BAC,CatBoostRegressor,cci_20,0.20856595641629902
BAC,CatBoostRegressor,bb_percent_b_20,0.3931040223458489
BAC,CatBoostRegressor,bb_bandwidth_20,1.5183506954989228
BAC,CatBoostRegressor,donchian_pos_20,0.06930033561022361
BAC,CatBoostRegressor,rolling_std_10,1.9874507967374815
BAC,CatBoostRegressor,rolling_std_20,3.3215712288424957
BAC,CatBoostRegressor,rolling_std_60,22.87557714927969
BAC,CatBoostRegressor,atr_14,2.2743741514347144
BAC,CatBoostRegressor,adx_14,3.6058527292734066
BAC,CatBoostRegressor,sharpe_20,0.45109191665885756
BAC,CatBoostRegressor,sharpe_60,2.431795212391875
BAC,CatBoostRegressor,volume_change,0.010217118217389536
BAC,CatBoostRegressor,volume_sma_20,0.19824022737589098
BAC,CatBoostRegressor,volume_zscore_20,0.08636213855924339
BAC,CatBoostRegressor,dollar_volume_20,11.272325046482878
BAC,CatBoostRegressor,obv,2.505597490349075
BAC,CatBoostRegressor,close_to_52w_high,10.910683247217285
BAC,CatBoostRegressor,close_to_52w_low,17.837181904212116
BAC,CatBoostRegressor,price_position_252d,4.830234045967594
BAC,CatBoostClassifier,return_1d,0.030329733868831997
BAC,CatBoostClassifier,return_5d,0.13183916148604602
BAC,CatBoostClassifier,return_10d,0.07410702997875335
BAC,CatBoostClassifier,return_20d,0.32905960383522115
BAC,CatBoostClassifier,log_return_1d,0.021144108966301495
BAC,CatBoostClassifier,price_change,0.17661278860201057
BAC,CatBoostClassifier,high_low_spread,0.17450762241135734
BAC,CatBoostClassifier,open_close_spread,0.0
BAC,CatBoostClassifier,sma_5,0.23626994534555473
BAC,CatBoostClassifier,sma_10,0.22643424260784026
BAC,CatBoostClassifier,sma_20,0.5471294721210199
BAC,CatBoostClassifier,sma_50,1.3195295096533943
BAC,CatBoostClassifier,sma_100,5.796756704121792
BAC,CatBoostClassifier,ema_12,0.14189703877079834
BAC,CatBoostClassifier,ema_26,0.28437073431345405
BAC,CatBoostClassifier,rsi_14,1.0543762867953468
BAC,CatBoostClassifier,macd,1.1639591715773412
BAC,CatBoostClassifier,macd_signal,1.8286541544324049
BAC,CatBoostClassifier,macd_hist,1.0413862859879202
BAC,CatBoostClassifier,momentum_10,0.401718508167795
BAC,CatBoostClassifier,roc_10,0.24348989647110095
BAC,CatBoostClassifier,roc_20,0.4967985345991803
BAC,CatBoostClassifier,roc_60,4.400323715055297
BAC,CatBoostClassifier,stoch_k_14,0.12444318196166565
BAC,CatBoostClassifier,stoch_d_3,0.4579823853882702
BAC,CatBoostClassifier,williams_r_14,0.13640504451238747
BAC,CatBoostClassifier,cci_20,0.6175560767300841
BAC,CatBoostClassifier,bb_percent_b_20,0.22011104889020564
BAC,CatBoostClassifier,bb_bandwidth_20,1.9663756038725626
BAC,CatBoostClassifier,donchian_pos_20,0.21614151196284612
BAC,CatBoostClassifier,rolling_std_10,1.9367576117273875
BAC,CatBoostClassifier,rolling_std_20,3.964576054784261
BAC,CatBoostClassifier,rolling_std_60,19.39554050545367
BAC,CatBoostClassifier,atr_14,3.27251246207494
BAC,CatBoostClassifier,adx_14,6.096934716206072
BAC,CatBoostClassifier,sharpe_20,0.6465740138398298
BAC,CatBoostClassifier,sharpe_60,2.8060318205692547
BAC,CatBoostClassifier,volume_change,0.09980706381055106
BAC,CatBoostClassifier,volume_sma_20,0.29413105706013287
BAC,CatBoostClassifier,volume_zscore_20,0.2252853846453792
BAC,CatBoostClassifier,dollar_volume_20,10.383988378043176
BAC,CatBoostClassifier,obv,3.6731982270495664
BAC,CatBoostClassifier,close_to_52w_high,8.042099585829298
BAC,CatBoostClassifier,close_to_52w_low,11.266278098474299
BAC,CatBoostClassifier,price_position_252d,4.036575917945405
CVX,RandomForest,return_1d,9.387232333322262e-05
CVX,RandomForest,return_5d,0.0006319726207091922
CVX,RandomForest,return_10d,0.000763825013341712
CVX,RandomForest,return_20d,0.0009925407138592275
CVX,RandomForest,log_return_1d,6.399297298552844e-05
CVX,RandomForest,price_change,0.000131551668000371
CVX,RandomForest,high_low_spread,0.0005783273822751896
CVX,RandomForest,open_close_spread,9.173890362925682e-05
CVX,RandomForest,sma_5,0.00046634189294641635
CVX,RandomForest,sma_10,0.0011578464872079304
CVX,RandomForest,sma_20,0.0017086666400620465
CVX,RandomForest,sma_50,0.010017459545097501
CVX,RandomForest,sma_100,0.05948430527046755
CVX,RandomForest,ema_12,0.0004322694320830024
CVX,RandomForest,ema_26,0.0008841178406809576
CVX,RandomForest,rsi_14,0.0014336258603518757
CVX,RandomForest,macd,0.007013630310245179
CVX,RandomForest,macd_signal,0.026865773686105925
CVX,RandomForest,macd_hist,0.003159951243721386
CVX,RandomForest,momentum_10,0.0013733960153597174
CVX,RandomForest,roc_10,0.0008876770636189811
CVX,RandomForest,roc_20,0.0009200100378553231
CVX,RandomForest,roc_60,0.0035189712308087377
CVX,RandomForest,stoch_k_14,0.0005155061234583656
CVX,RandomForest,stoch_d_3,0.001409248970469321
CVX,RandomForest,williams_r_14,0.0003519761576441243
CVX,RandomForest,cci_20,0.0011067766988047698
CVX,RandomForest,bb_percent_b_20,0.00039421952536906223
CVX,RandomForest,bb_bandwidth_20,0.007343070978161823
CVX,RandomForest,donchian_pos_20,0.0003288799247354844
CVX,RandomForest,rolling_std_10,0.004641292848789507
CVX,RandomForest,rolling_std_20,0.005065918333323244
CVX,RandomForest,rolling_std_60,0.3202045635710265
CVX,RandomForest,atr_14,0.012046045001295403
CVX,RandomForest,adx_14,0.008601414439343197
CVX,RandomForest,sharpe_20,0.0012507789706767702
CVX,RandomForest,sharpe_60,0.12937389598953639
CVX,RandomForest,volume_change,0.00020602095174714053
CVX,RandomForest,volume_sma_20,0.0008468764196578419
CVX,RandomForest,volume_zscore_20,0.0007336233786127234
CVX,RandomForest,dollar_volume_20,0.09364382976270957
CVX,RandomForest,obv,0.02020791598595301
CVX,RandomForest,close_to_52w_high,0.013677241709389852
CVX,RandomForest,close_to_52w_low,0.237794313366208
CVX,RandomForest,price_position_252d,0.01758472673834158
CVX,CatBoostRegressor,return_1d,0.03940211697548104
CVX,CatBoostRegressor,return_5d,0.09132485909130249
CVX,CatBoostRegressor,return_10d,0.09013070033467456
CVX,CatBoostRegressor,return_20d,0.3051882028029384
CVX,CatBoostRegressor,log_return_1d,0.0061914632531425776
CVX,CatBoostRegressor,price_change,0.00858826876669086
CVX,CatBoostRegressor,high_low_spread,0.015946124373641558
CVX,CatBoostRegressor,open_close_spread,0.023083110268242713
CVX,CatBoostRegressor,sma_5,0.06819306744321148
CVX,CatBoostRegressor,sma_10,0.038633353978619965
CVX,CatBoostRegressor,sma_20,0.17784195131776118
CVX,CatBoostRegressor,sma_50,0.8450229815380603
CVX,CatBoostRegressor,sma_100,2.7467637776530793
CVX,CatBoostRegressor,ema_12,0.043413140093554875
CVX,CatBoostRegressor,ema_26,0.07196712568605781
CVX,CatBoostRegressor,rsi_14,0.1227483660056125
CVX,CatBoostRegressor,macd,0.9099483758084403
CVX,CatBoostRegressor,macd_signal,2.006388966601815
CVX,CatBoostRegressor,macd_hist,0.9890864160457324
CVX,CatBoostRegressor,momentum_10,0.05836375341064417
CVX,CatBoostRegressor,roc_10,0.012091286284994089
CVX,CatBoostRegressor,roc_20,0.3146469385172717
CVX,CatBoostRegressor,roc_60,1.5001843851255035
CVX,CatBoostRegressor,stoch_k_14,0.028209407590379033
CVX,CatBoostRegressor,stoch_d_3,0.30308338578111105
CVX,CatBoostRegressor,williams_r_14,0.12179764375833327
CVX,CatBoostRegressor,cci_20,0.353483844196898
CVX,CatBoostRegressor,bb_percent_b_20,0.07087936391670537
CVX,CatBoostRegressor,bb_bandwidth_20,1.3269989399578417
CVX,CatBoostRegressor,donchian_pos_20,0.2292865947104181
CVX,CatBoostRegressor,rolling_std_10,0.35195168260911014
CVX,CatBoostRegressor,rolling_std_20,0.5970449704475221
CVX,CatBoostRegressor,rolling_std_60,27.207481934868586
CVX,CatBoostRegressor,atr_14,1.4837098628414567
CVX,CatBoostRegressor,adx_14,1.8471464711875243
CVX,CatBoostRegressor,sharpe_20,0.12958384409252163
CVX,CatBoostRegressor,sharpe_60,4.480185861609615
CVX,CatBoostRegressor,volume_change,0.03587404402790212
CVX,CatBoostRegressor,volume_sma_20,0.10529633913803581
CVX,CatBoostRegressor,volume_zscore_20,0.08032935691662269
CVX,CatBoostRegressor,dollar_volume_20,13.028498131571133
CVX,CatBoostRegressor,obv,2.9927213570970683
CVX,CatBoostRegressor,close_to_52w_high,2.1220464150985725
CVX,CatBoostRegressor,close_to_52w_low,30.788033270610843
CVX,CatBoostRegressor,price_position_252d,1.8312085465953678
CVX,CatBoostClassifier,return_1d,0.09913689344581376
CVX,CatBoostClassifier,return_5d,0.2796331415900745
CVX,CatBoostClassifier,return_10d,0.2197763162690154
CVX,CatBoostClassifier,return_20d,0.4542548049098067
CVX,CatBoostClassifier,log_return_1d,0.06718988323377749
CVX,CatBoostClassifier,price_change,0.08522255276942237
CVX,CatBoostClassifier,high_low_spread,0.3551851410820404
CVX,CatBoostClassifier,open_close_spread,0.15571323682885577
CVX,CatBoostClassifier,sma_5,0.3878948565841332
CVX,CatBoostClassifier,sma_10,0.3293564698964787
CVX,CatBoostClassifier,sma_20,0.5519361480879044
CVX,CatBoostClassifier,sma_50,2.2492226762462306
CVX,CatBoostClassifier,sma_100,2.0397688903930775
CVX,CatBoostClassifier,ema_12,0.1029731544599265
CVX,CatBoostClassifier,ema_26,0.26732189988100136
CVX,CatBoostClassifier,rsi_14,0.32317883890764915
CVX,CatBoostClassifier,macd,1.5217079609298327
CVX,CatBoostClassifier,macd_signal,4.194551263124231
CVX,CatBoostClassifier,macd_hist,2.3497007196252917
CVX,CatBoostClassifier,momentum_10,0.3398150633460889
CVX,CatBoostClassifier,roc_10,0.3773949880888905
CVX,CatBoostClassifier,roc_20,0.44063796313130066
CVX,CatBoostClassifier,roc_60,1.6692224111694591
CVX,CatBoostClassifier,stoch_k_14,0.26363331563497655
CVX,CatBoostClassifier,stoch_d_3,0.8123354425609118
CVX,CatBoostClassifier,williams_r_14,0.45980988046968574
CVX,CatBoostClassifier,cci_20,0.29388116588355284
CVX,CatBoostClassifier,bb_percent_b_20,0.2945180370968078
CVX,CatBoostClassifier,bb_bandwidth_20,2.111506283710249
CVX,CatBoostClassifier,donchian_pos_20,0.28871508553950725
CVX,CatBoostClassifier,rolling_std_10,1.644961383610737
CVX,CatBoostClassifier,rolling_std_20,2.0307856995005498
CVX,CatBoostClassifier,rolling_std_60,19.24867452899749
CVX,CatBoostClassifier,atr_14,2.962605632193545
CVX,CatBoostClassifier,adx_14,4.034822822643589
CVX,CatBoostClassifier,sharpe_20,0.24657554993079653
CVX,CatBoostClassifier,sharpe_60,1.856886047699489
CVX,CatBoostClassifier,volume_change,0.06391293980463554
CVX,CatBoostClassifier,volume_sma_20,0.1737288911323838
CVX,CatBoostClassifier,volume_zscore_20,0.3307084083985018
CVX,CatBoostClassifier,dollar_volume_20,16.708460063522693
CVX,CatBoostClassifier,obv,2.305586062836781
CVX,CatBoostClassifier,close_to_52w_high,4.4833026579337565
CVX,CatBoostClassifier,close_to_52w_low,16.99294651718146
CVX,CatBoostClassifier,price_position_252d,3.5308483097176198
MCO,RandomForest,return_1d,0.0001785078504808435
MCO,RandomForest,return_5d,0.0013145416633932668
MCO,RandomForest,return_10d,0.0007333201660586424
MCO,RandomForest,return_20d,0.007916544570808164
MCO,RandomForest,log_return_1d,0.0003233093380991224
MCO,RandomForest,price_change,0.0006821047913046382
MCO,RandomForest,high_low_spread,0.0010009750949860562
MCO,RandomForest,open_close_spread,0.00026207626522710165
MCO,RandomForest,sma_5,0.001069499496352875
MCO,RandomForest,sma_10,0.0008841022789273572
MCO,RandomForest,sma_20,0.0019417300073394335
MCO,RandomForest,sma_50,0.011010265963969536
MCO,RandomForest,sma_100,0.058859971510572845
MCO,RandomForest,ema_12,0.000647258760720734
MCO,RandomForest,ema_26,0.0033076852763185035
MCO,RandomForest,rsi_14,0.004195517465177653
MCO,RandomForest,macd,0.010699939620550795
MCO,RandomForest,macd_signal,0.03410338051150612
MCO,RandomForest,macd_hist,0.008907926802707643
MCO,RandomForest,momentum_10,0.0035821337441239807
MCO,RandomForest,roc_10,0.0008506331739673447
MCO,RandomForest,roc_20,0.004988096509944721
MCO,RandomForest,roc_60,0.010401680864494863
MCO,RandomForest,stoch_k_14,0.0006087733731102715
MCO,RandomForest,stoch_d_3,0.005079888771753065
MCO,RandomForest,williams_r_14,0.00036595356135729086
MCO,RandomForest,cci_20,0.015271954991788537
MCO,RandomForest,bb_percent_b_20,0.006630972986952414
MCO,RandomForest,bb_bandwidth_20,0.03733313329246493
MCO,RandomForest,donchian_pos_20,0.0017762655550331659
MCO,RandomForest,rolling_std_10,0.04047449248090219
MCO,RandomForest,rolling_std_20,0.0771763231295944
MCO,RandomForest,rolling_std_60,0.07813621625402209
MCO,RandomForest,atr_14,0.06848888966815152
MCO,RandomForest,adx_14,0.06415121573295084
MCO,RandomForest,sharpe_20,0.004449042536767708
MCO,RandomForest,sharpe_60,0.017180518232882167
MCO,RandomForest,volume_change,0.0002461429549640194
MCO,RandomForest,volume_sma_20,0.00077539430950451
MCO,RandomForest,volume_zscore_20,0.0007911162416876618
MCO,RandomForest,dollar_volume_20,0.14460458665697865
MCO,RandomForest,obv,0.06931636990307423
MCO,RandomForest,close_to_52w_high,0.0418053114652351
MCO,RandomForest,close_to_52w_low,0.13092398504223288
MCO,RandomForest,price_position_252d,0.02655225113156018
MCO,CatBoostRegressor,return_1d,0.054627773964531515
MCO,CatBoostRegressor,return_5d,0.2475244593751047
MCO,CatBoostRegressor,return_10d,0.18665625725544924
MCO,CatBoostRegressor,return_20d,0.6652236659238524
MCO,CatBoostRegressor,log_return_1d,0.0279683209715594
MCO,CatBoostRegressor,price_change,0.3442803098096982
MCO,CatBoostRegressor,high_low_spread,0.22283395782827906
MCO,CatBoostRegressor,open_close_spread,0.0126893400558789
MCO,CatBoostRegressor,sma_5,0.10501812179877244
MCO,CatBoostRegressor,sma_10,0.2136605816247645
MCO,CatBoostRegressor,sma_20,0.018710218817698916
MCO,CatBoostRegressor,sma_50,0.740558484861905
MCO,CatBoostRegressor,sma_100,4.8144003332751035
MCO,CatBoostRegressor,ema_12,0.057564912405881206
MCO,CatBoostRegressor,ema_26,0.036351393881762416
MCO,CatBoostRegressor,rsi_14,0.28196934966146214
MCO,CatBoostRegressor,macd,1.2505462292123433
MCO,CatBoostRegressor,macd_signal,2.862999109381442
MCO,CatBoostRegressor,macd_hist,0.955830905606987
MCO,CatBoostRegressor,momentum_10,0.8139069285017909
MCO,CatBoostRegressor,roc_10,0.18325749851317338
MCO,CatBoostRegressor,roc_20,0.5241172385716003
MCO,CatBoostRegressor,roc_60,1.1841892858950624
MCO,CatBoostRegressor,stoch_k_14,0.052219895461626746
MCO,CatBoostRegressor,stoch_d_3,0.29160726576077634
MCO,CatBoostRegressor,williams_r_14,0.06744788309357042
MCO,CatBoostRegressor,cci_20,1.1725402711595638
MCO,CatBoostRegressor,bb_percent_b_20,0.3108893789829369
MCO,CatBoostRegressor,bb_bandwidth_20,3.097903856167909
MCO,CatBoostRegressor,donchian_pos_20,0.2038378064403786
MCO,CatBoostRegressor,rolling_std_10,1.6424800030007844
MCO,CatBoostRegressor,rolling_std_20,6.921589717463664
MCO,CatBoostRegressor,rolling_std_60,8.406319390632758
MCO,CatBoostRegressor,atr_14,3.1076707641320747
MCO,CatBoostRegressor,adx_14,5.172414270013708
MCO,CatBoostRegressor,sharpe_20,0.4085081722674379
MCO,CatBoostRegressor,sharpe_60,2.115443463002031
MCO,CatBoostRegressor,volume_change,0.03187540470137717
MCO,CatBoostRegressor,volume_sma_20,0.29013419212687
MCO,CatBoostRegressor,volume_zscore_20,0.19996877091064993
MCO,CatBoostRegressor,dollar_volume_20,12.241104281998487
MCO,CatBoostRegressor,obv,8.827291658216632
MCO,CatBoostRegressor,close_to_52w_high,4.031750852196914
MCO,CatBoostRegressor,close_to_52w_low,17.44618895681395
MCO,CatBoostRegressor,price_position_252d,8.155929068261804
MCO,CatBoostClassifier,return_1d,0.12483261752989601
MCO,CatBoostClassifier,return_5d,0.6070536318368996
MCO,CatBoostClassifier,return_10d,0.41092034410227785
MCO,CatBoostClassifier,return_20d,0.7049029214582535
MCO,CatBoostClassifier,log_return_1d,0.07673785604435669
MCO,CatBoostClassifier,price_change,0.3598912536936206
MCO,CatBoostClassifier,high_low_spread,0.25173530020836105
MCO,CatBoostClassifier,open_close_spread,0.08190578656692413
MCO,CatBoostClassifier,sma_5,0.3714719771963379
MCO,CatBoostClassifier,sma_10,0.10644067821431968
MCO,CatBoostClassifier,sma_20,0.6235632346414554
MCO,CatBoostClassifier,sma_50,1.365795560216788
MCO,CatBoostClassifier,sma_100,4.1929771146628925
MCO,CatBoostClassifier,ema_12,0.16493051946518106
MCO,CatBoostClassifier,ema_26,0.3988181596338522
MCO,CatBoostClassifier,rsi_14,1.0893691533684748
MCO,CatBoostClassifier,macd,1.474654415577424
MCO,CatBoostClassifier,macd_signal,1.927945233155408
MCO,CatBoostClassifier,macd_hist,2.1091579248901766
MCO,CatBoostClassifier,momentum_10,0.6991767061476698
MCO,CatBoostClassifier,roc_10,0.5055946731888974
MCO,CatBoostClassifier,roc_20,0.1425707548974844
MCO,CatBoostClassifier,roc_60,3.364985791707344
MCO,CatBoostClassifier,stoch_k_14,0.1096846509721116
MCO,CatBoostClassifier,stoch_d_3,1.0276596531251014
MCO,CatBoostClassifier,williams_r_14,0.12445839336560463
MCO,CatBoostClassifier,cci_20,0.9488913818844482
MCO,CatBoostClassifier,bb_percent_b_20,0.46438100920008074
MCO,CatBoostClassifier,bb_bandwidth_20,5.4921916856172475
MCO,CatBoostClassifier,donchian_pos_20,0.19852781989177798
MCO,CatBoostClassifier,rolling_std_10,1.804466342865448
MCO,CatBoostClassifier,rolling_std_20,8.458781448066299
MCO,CatBoostClassifier,rolling_std_60,10.36806337595498
MCO,CatBoostClassifier,atr_14,2.379025758218602
MCO,CatBoostClassifier,adx_14,4.172353690467232
MCO,CatBoostClassifier,sharpe_20,0.6437848020755486
MCO,CatBoostClassifier,sharpe_60,3.7149185291598923
MCO,CatBoostClassifier,volume_change,0.20522892051975528
MCO,CatBoostClassifier,volume_sma_20,0.4118732960854567
MCO,CatBoostClassifier,volume_zscore_20,0.32079877097526405
MCO,CatBoostClassifier,dollar_volume_20,10.593444321370061
MCO,CatBoostClassifier,obv,5.262116864134789
MCO,CatBoostClassifier,close_to_52w_high,5.283978004229073
MCO,CatBoostClassifier,close_to_52w_low,12.044842786158686
MCO,CatBoostClassifier,price_position_252d,4.815096887258259
OXY,RandomForest,return_1d,0.00011803870189479245
OXY,RandomForest,return_5d,0.00027279120878707567
OXY,RandomForest,return_10d,0.0006551868461099066
OXY,RandomForest,return_20d,0.0007862600250144727
OXY,RandomForest,log_return_1d,9.57835782526921e-05
OXY,RandomForest,price_change,8.730859507537394e-05
OXY,RandomForest,high_low_spread,0.0001863493180856925
OXY,RandomForest,open_close_spread,0.00011247481906526298
OXY,RandomForest,sma_5,0.0002679388631270288
OXY,RandomForest,sma_10,0.00016535715761933984
OXY,RandomForest,sma_20,0.0009255531224387951
OXY,RandomForest,sma_50,0.005509894981750158
OXY,RandomForest,sma_100,0.02988916952400029
OXY,RandomForest,ema_12,0.0002540853353830429
OXY,RandomForest,ema_26,0.0007933143309222267
OXY,RandomForest,rsi_14,0.0008170583224318041
OXY,RandomForest,macd,0.005552767018072632
OXY,RandomForest,macd_signal,0.011977450665957285
OXY,RandomForest,macd_hist,0.0015005243943402929
OXY,RandomForest,momentum_10,0.0005770080987990338
OXY,RandomForest,roc_10,0.0004932316868526967
OXY,RandomForest,roc_20,0.0007330060527928333
OXY,RandomForest,roc_60,0.0036210036744581627
OXY,RandomForest,stoch_k_14,0.00012364843287992659
OXY,RandomForest,stoch_d_3,0.0007771238293764373
OXY,RandomForest,williams_r_14,9.669611333000133e-05
OXY,RandomForest,cci_20,0.0007676531339518358
OXY,RandomForest,bb_percent_b_20,0.00028048558649581277
OXY,RandomForest,bb_bandwidth_20,0.004492952650429473
OXY,RandomForest,donchian_pos_20,0.00040515390134576083
OXY,RandomForest,rolling_std_10,0.001772355828885282
OXY,RandomForest,rolling_std_20,0.003603797487205881
OXY,RandomForest,rolling_std_60,0.44024216031505686
OXY,RandomForest,atr_14,0.00849211346127757
OXY,RandomForest,adx_14,0.004112464166061207
OXY,RandomForest,sharpe_20,0.0015008715091697387
OXY,RandomForest,sharpe_60,0.0029852468697398474
OXY,RandomForest,volume_change,0.00012927972141997957
OXY,RandomForest,volume_sma_20,0.0004279855698631321
OXY,RandomForest,volume_zscore_20,0.00029869135557995764
OXY,RandomForest,dollar_volume_20,0.3769015389818678
OXY,RandomForest,obv,0.020865115487682034
OXY,RandomForest,close_to_52w_high,0.03528308636575063
OXY,RandomForest,close_to_52w_low,0.022624673053841565
OXY,RandomForest,price_position_252d,0.008425349857558502
OXY,CatBoostRegressor,return_1d,0.005404084700601527
OXY,CatBoostRegressor,return_5d,0.044030339961093894
OXY,CatBoostRegressor,return_10d,0.10835400107680708
OXY,CatBoostRegressor,return_20d,0.3421269650052973
OXY,CatBoostRegressor,log_return_1d,0.017809279224876646
OXY,CatBoostRegressor,price_change,0.048887242096300784
OXY,CatBoostRegressor,high_low_spread,0.08425481749681676
OXY,CatBoostRegressor,open_close_spread,0.02177944254751203
OXY,CatBoostRegressor,sma_5,0.07079487564180227
OXY,CatBoostRegressor,sma_10,0.1617045121286567
OXY,CatBoostRegressor,sma_20,0.037867109473438146
OXY,CatBoostRegressor,sma_50,0.1966313735637138
OXY,CatBoostRegressor,sma_100,1.7267413447003328
OXY,CatBoostRegressor,ema_12,0.04401141948932871
OXY,CatBoostRegressor,ema_26,0.10400781331003091
OXY,CatBoostRegressor,rsi_14,0.09484964234944382
OXY,CatBoostRegressor,macd,0.4190698363624318
OXY,CatBoostRegressor,macd_signal,0.987024078995688
OXY,CatBoostRegressor,macd_hist,0.2693049609665729
OXY,CatBoostRegressor,momentum_10,0.2955148827673139
OXY,CatBoostRegressor,roc_10,0.029141275243888758
OXY,CatBoostRegressor,roc_20,0.24228537870634767
OXY,CatBoostRegressor,roc_60,1.4971016126389212
OXY,CatBoostRegressor,stoch_k_14,0.023118780986225083
OXY,CatBoostRegressor,stoch_d_3,0.03518419413675254
OXY,CatBoostRegressor,williams_r_14,0.0
OXY,CatBoostRegressor,cci_20,0.15486419386068287
OXY,CatBoostRegressor,bb_percent_b_20,0.1692347078993484
OXY,CatBoostRegressor,bb_bandwidth_20,0.6122670301762959
OXY,CatBoostRegressor,donchian_pos_20,0.08961854780957439
OXY,CatBoostRegressor,rolling_std_10,0.6728419537757462
OXY,CatBoostRegressor,rolling_std_20,3.784365929800755
OXY,CatBoostRegressor,rolling_std_60,34.927354103978196
OXY,CatBoostRegressor,atr_14,5.81877802959555
OXY,CatBoostRegressor,adx_14,0.7129038304127345
OXY,CatBoostRegressor,sharpe_20,0.0402788669836459
OXY,CatBoostRegressor,sharpe_60,1.5568912716650263
OXY,CatBoostRegressor,volume_change,0.0327058942150295
OXY,CatBoostRegressor,volume_sma_20,0.05573531612737072
OXY,CatBoostRegressor,volume_zscore_20,0.059892771171525874
OXY,CatBoostRegressor,dollar_volume_20,25.421469312315054
OXY,CatBoostRegressor,obv,3.6830781604622795
OXY,CatBoostRegressor,close_to_52w_high,5.1306703526784085
OXY,CatBoostRegressor,close_to_52w_low,8.2161160833761
OXY,CatBoostRegressor,price_position_252d,1.9539343801264775
OXY,CatBoostClassifier,return_1d,0.15908875649388293
OXY,CatBoostClassifier,return_5d,0.09672673843712896
